image_name,source_video,original_frame_index,timestamp_sec,width,height
scan_record_20260607_163646_340.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_163646_362.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_163646_384.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_163646_407.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_163646_430.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_163646_452.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_163646_474.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_163646_497.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_163646_519.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_163646_542.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_163646_566.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_163646_588.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_163646_611.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_163646_634.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_163646_658.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_163646_682.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_163646_705.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_163646_728.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_163646_753.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_163646_776.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_163646_798.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_163646_821.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_163646_846.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_163646_868.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_163646_892.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_163646_915.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_163732_181.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_163732_205.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_163732_227.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_163732_251.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_163732_276.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_163732_298.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_163732_322.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_163732_345.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_163732_367.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_163732_389.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_163732_413.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_163732_435.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_163732_460.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_163732_482.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_163732_504.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_163732_527.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_163732_551.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_163732_575.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_163732_599.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_163732_623.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_163732_648.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_163732_672.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_163732_696.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_163732_720.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_163732_744.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_163732_767.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_163732_792.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_163732_815.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_163732_839.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_163732_862.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_163732_885.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_163732_908.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_163732_930.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_163732_953.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_163732_978.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_163733_004.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_163733_027.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_163733_050.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_163816_912.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_163816_936.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_163816_960.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_163816_983.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_163817_007.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_163817_030.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_163817_054.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_163817_078.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_163817_100.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_163817_123.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_163817_146.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_163817_169.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_163817_192.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_163817_216.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_163817_239.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_163817_265.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_163817_287.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_163817_310.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_163817_332.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_163817_356.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_163817_378.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_163817_402.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_163817_425.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_163817_449.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_163817_474.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_163817_498.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_163817_522.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_163817_550.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_163817_574.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_163817_597.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_163817_620.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_163817_642.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_163817_666.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_163817_691.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_163817_714.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_163817_737.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_163817_760.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_163817_782.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_163856_803.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_163856_826.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_163856_849.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_163856_873.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_163856_896.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_163856_921.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_163856_945.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_163856_968.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_163856_992.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_163857_016.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_163857_039.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_163857_062.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_163857_084.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_163857_106.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_163857_129.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_163857_153.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_163857_175.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_163857_198.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_163857_222.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_163857_244.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_163857_268.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_163857_292.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_163857_316.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_163857_340.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_163857_364.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_163857_387.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_163857_412.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_163857_436.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_163857_460.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_163857_484.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_163857_509.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_163857_534.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_163857_556.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_163857_582.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_163857_608.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_163857_630.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_163857_653.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_163857_675.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_163935_496.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_163935_520.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_163935_542.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_163935_566.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_163935_589.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_163935_612.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_163935_635.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_163935_659.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_163935_682.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_163935_706.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_163935_729.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_163935_752.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_163935_776.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_163935_798.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_163935_822.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_163935_845.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_163935_868.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_163935_890.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_163935_913.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_163935_936.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_163935_960.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_163935_983.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_163936_007.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_163936_029.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_163936_052.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_163936_075.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_163936_099.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_163936_122.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_163936_145.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_163936_168.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_163936_192.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_163936_215.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_163936_239.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_163936_263.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_163936_286.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_163936_310.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_163936_334.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_163936_357.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_164009_083.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_164009_107.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_164009_135.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_164009_161.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_164009_185.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_164009_210.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_164009_235.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_164009_259.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_164009_283.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_164009_307.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_164009_331.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_164009_353.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_164009_376.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_164009_406.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_164009_429.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_164009_454.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_164009_477.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_164009_500.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_164009_522.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_164009_545.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_164009_567.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_164009_591.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_164009_616.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_164009_640.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_164009_662.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_164009_685.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_164009_707.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_164009_732.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_164009_755.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_164009_778.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_164009_802.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_164009_826.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_164009_849.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_164009_873.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_164009_896.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_164009_920.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_164009_944.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_164009_968.jpg,scan_record.avi,259,12.950,640,480
scan_record_20260607_164041_013.jpg,scan_record.avi,0,0.000,640,480
scan_record_20260607_164041_037.jpg,scan_record.avi,7,0.350,640,480
scan_record_20260607_164041_061.jpg,scan_record.avi,14,0.700,640,480
scan_record_20260607_164041_085.jpg,scan_record.avi,21,1.050,640,480
scan_record_20260607_164041_107.jpg,scan_record.avi,28,1.400,640,480
scan_record_20260607_164041_130.jpg,scan_record.avi,35,1.750,640,480
scan_record_20260607_164041_152.jpg,scan_record.avi,42,2.100,640,480
scan_record_20260607_164041_174.jpg,scan_record.avi,49,2.450,640,480
scan_record_20260607_164041_197.jpg,scan_record.avi,56,2.800,640,480
scan_record_20260607_164041_219.jpg,scan_record.avi,63,3.150,640,480
scan_record_20260607_164041_243.jpg,scan_record.avi,70,3.500,640,480
scan_record_20260607_164041_266.jpg,scan_record.avi,77,3.850,640,480
scan_record_20260607_164041_289.jpg,scan_record.avi,84,4.200,640,480
scan_record_20260607_164041_311.jpg,scan_record.avi,91,4.550,640,480
scan_record_20260607_164041_335.jpg,scan_record.avi,98,4.900,640,480
scan_record_20260607_164041_359.jpg,scan_record.avi,105,5.250,640,480
scan_record_20260607_164041_382.jpg,scan_record.avi,112,5.600,640,480
scan_record_20260607_164041_406.jpg,scan_record.avi,119,5.950,640,480
scan_record_20260607_164041_430.jpg,scan_record.avi,126,6.300,640,480
scan_record_20260607_164041_453.jpg,scan_record.avi,133,6.650,640,480
scan_record_20260607_164041_475.jpg,scan_record.avi,140,7.000,640,480
scan_record_20260607_164041_499.jpg,scan_record.avi,147,7.350,640,480
scan_record_20260607_164041_524.jpg,scan_record.avi,154,7.700,640,480
scan_record_20260607_164041_547.jpg,scan_record.avi,161,8.050,640,480
scan_record_20260607_164041_572.jpg,scan_record.avi,168,8.400,640,480
scan_record_20260607_164041_595.jpg,scan_record.avi,175,8.750,640,480
scan_record_20260607_164041_618.jpg,scan_record.avi,182,9.100,640,480
scan_record_20260607_164041_644.jpg,scan_record.avi,189,9.450,640,480
scan_record_20260607_164041_667.jpg,scan_record.avi,196,9.800,640,480
scan_record_20260607_164041_692.jpg,scan_record.avi,203,10.150,640,480
scan_record_20260607_164041_715.jpg,scan_record.avi,210,10.500,640,480
scan_record_20260607_164041_738.jpg,scan_record.avi,217,10.850,640,480
scan_record_20260607_164041_760.jpg,scan_record.avi,224,11.200,640,480
scan_record_20260607_164041_783.jpg,scan_record.avi,231,11.550,640,480
scan_record_20260607_164041_807.jpg,scan_record.avi,238,11.900,640,480
scan_record_20260607_164041_831.jpg,scan_record.avi,245,12.250,640,480
scan_record_20260607_164041_855.jpg,scan_record.avi,252,12.600,640,480
scan_record_20260607_164041_878.jpg,scan_record.avi,259,12.950,640,480
